id,date,keywords
obama_76_2264,2024-01-01 00:00:00,live president deliver statement economy
obama_76_2265,2024-01-01 00:00:00,middle class economic work
obama_76_2266,2024-01-01 00:00:00,break nearly americans sign private health coverage thank affordable care act
obama_76_2267,2024-01-01 00:00:00,dennis quaid amanda peet reveal thing popular america taylor swift dog football
obama_76_2268,2024-01-01 00:00:00,stand smart fairer criminal justice system
obama_76_2269,2024-01-01 00:00:00,time fixthesystem
obama_76_2270,2024-01-01 00:00:00,check president message supporter importance fight progress
obama_77_2271,2024-01-01 00:00:00,pitch stopgunviolence include private sector check
obama_77_2272,2024-01-01 00:00:00,progress inevitable
obama_77_2273,2024-01-01 00:00:00,live president speak baltimore
obama_77_2274,2024-01-01 00:00:00,attempt later congress waste time money try repeal dismantle obamacare
obama_77_2275,2024-01-01 00:00:00,good news auto sale january rise strong rate
obama_77_2276,2024-01-01 00:00:00,organizing pride
obama_77_2277,2024-01-01 00:00:00,fluff fact
obama_77_2278,2024-01-01 00:00:00,hour leave getcovered
obama_77_2279,2024-01-01 00:00:00,spread word day getcovered areyoucovered
obama_77_2280,2024-01-01 00:00:00,day check option getcovered don miss
obama_77_2281,2024-01-01 00:00:00,day leave getcovered vist
obama_77_2282,2024-01-01 00:00:00,end open enrollment right corner
obama_77_2283,2024-01-01 00:00:00,millions family peace mind thank obamacare fight
obama_77_2284,2024-01-01 00:00:00,worry free weekend care right getcovered
